Bus ID,lat,lng,Zone,Bus Name,Sub Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Mismatch MW,Mismatch Mvar,Mismatch MVA,Bus Area,Sub Area
120239,29.5783,-98.4657,6,SAN ANTONIO 5,SAN ANTONIO 5 1,South Central,138,1.00795,139.098,0.25,61.9,40.7,,1108,,,0,0,1,PQ,0,0,0,1,13
220168,32.0391,-101.22,1,FORSAN 3,FORSAN 3 1,Far West,138,1.03848,143.31,27.04,61.9,6.2,,3710,,,0,0,1,PQ,0,0,0,2,23
250277,33.1315,-95.6004,8,SULPHUR SPRINGS 5,SULPHUR SPRINGS 5 1,East,138,1.03243,142.475,-21.96,61.6,18.08,,4491,,,0,0,1,PQ,0,0,0,2,26
111017,29.8006,-95.5653,7,BELLAIRE 41,BELLAIRE 41 1,Coast,69,1.02307,70.592,-25.49,61.6,12.3,,722,,,0,0,1,PQ,0,0,0,1,12
150115,34.1488,-99.3012,2,VERNON 1,VERNON 1 1,North,138,1.03794,143.236,18.77,61.4,7.8,,1943,,,0,0,1,PQ,0,0,0,1,16
270181,29.7205,-98.0974,6,NEW BRAUNFELS 12,NEW BRAUNFELS 12 3,South Central,69,1.02325,70.604,-2.04,61.4,13.3,,4879,,,0,0,1,PQ,0,0,0,2,28
210146,31.5106,-97.1925,5,HEWITT 3,HEWITT 3 3,North Central,69,1.02461,70.698,-4.69,60.9,16.18,,3437,,,0,0,1,PQ,0,0,0,2,22
110713,29.8019,-95.4401,7,HOUSTON 20,HOUSTON 20 2,Coast,69,1.00714,69.493,-28.3,60.4,17.9,,521,,,0,0,1,PQ,0,0,0,1,12
130165,32.8714,-96.8986,5,CARROLLTON 8,CARROLLTON 8 2,North Central,69,0.98816,68.183,-32.33,60,17.96,,1403,,,0,0,1,PQ,0,0,0,1,14
170101,32.9733,-96.8638,5,ADDISON 14,ADDISON 14 2,North Central,69,1.01225,69.845,-34.81,59.2,18.41,,2525,,,0,0,1,PQ,0,0,0,1,18
110804,29.67,-95.3546,7,HOUSTON 38,HOUSTON 38 2,Coast,69,1.01629,70.124,-27.57,58.8,14.6,,584,,,0,0,1,PQ,0,0,0,1,12
111069,30.023,-95.3839,7,SPRING 32,SPRING 32 3,Coast,69,0.97507,67.28,-28.06,58.6,19.2,,755,,,0,0,1,PQ,0,0,0,1,12
111095,29.3913,-94.9264,7,TEXAS CITY 5,TEXAS CITY 5 1,Coast,69,1.04118,71.841,-31.97,58.6,18.1,,775,,128.35,0,0,1,PQ,0,0,0,1,12
150298,32.8282,-97.3448,5,FORT WORTH 19,FORT WORTH 19 2,North Central,69,1.0174,70.201,-20.07,58,19.9,,2074,,,0,0,1,PQ,0,0,0,1,16
130142,32.6326,-96.9043,5,DUNCANVILLE 12,DUNCANVILLE 12 2,North Central,69,1.00555,69.383,-25.82,58,18.29,,1389,,,0,0,1,PQ,0,0,0,1,14
110335,29.7147,-95.4105,7,BELLAIRE 17,BELLAIRE 17 2,Coast,69,0.99343,68.547,-27.63,57.9,19.4,,222,,,0,0,1,PQ,0,0,0,1,12
111015,29.8558,-95.5727,7,KATY 85,KATY 85 2,Coast,69,1.01991,70.374,-25.47,57.9,11.29,,720,,,0,0,1,PQ,0,0,0,1,12
110589,29.8231,-95.7076,7,KATY 82,KATY 82 2,Coast,69,1.02324,70.604,-24.25,57.9,19.3,,410,,,0,0,1,PQ,0,0,0,1,12
120259,29.4112,-98.6394,6,LACKLAND A F B 6,LACKLAND A F B 6 2,South Central,69,1.02296,70.585,1.58,57.7,12,,1122,,,0,0,1,PQ,0,0,0,1,13
200132,26.1924,-98.1742,4,SAN JUAN 5,SAN JUAN 5 1,South,138,1.0347,142.788,26.34,57.6,11.1,,3265,,,0,0,1,PQ,0,0,0,2,21
130119,32.8132,-96.9341,5,GRAND PRAIRIE 2,GRAND PRAIRIE 2 2,North Central,69,0.99563,68.698,-30.56,57.2,6.74,,1373,,,0,0,1,PQ,0,0,0,1,14
110888,29.6141,-95.4155,7,FRESNO 3,FRESNO 3 2,Coast,69,1.00311,69.215,-26.05,57.1,18,,646,,,0,0,1,PQ,0,0,0,1,12
110485,28.9711,-95.3739,7,CLUTE 1,CLUTE 1 2,Coast,69,1.02145,70.48,-17.08,56.9,18.6,,330,,,0,0,1,PQ,0,0,0,1,12
130319,32.0824,-96.4749,5,CORSICANA 5,CORSICANA 5 1,North Central,138,1.02747,141.791,-11.1,56.6,19.3,,1540,,,0,0,1,PQ,0,0,0,1,14
130122,32.8232,-96.8877,5,DALLAS 22,DALLAS 22 2,North Central,69,1.00521,69.36,-31.09,56.5,9.5,,1375,,,0,0,1,PQ,0,0,0,1,14
150359,33.9081,-98.4762,2,WICHITA FALLS 7,WICHITA FALLS 7 1,North,138,1.02751,141.797,6.2,56.5,7,,2119,,,0,0,1,PQ,0,0,0,1,16
170207,33.0273,-96.6711,5,PLANO 4,PLANO 4 2,North Central,69,1.02764,70.907,-30.27,56.5,15.8,,2603,,,0,0,1,PQ,0,0,0,1,18
130073,32.8,-96.5928,5,MESQUITE 1,MESQUITE 1 1,North Central,69,1.03408,71.352,-28.36,56.5,20.4,,1340,,79.24,0,0,1,PQ,0,0,0,1,14
260142,32.8197,-97.1766,5,HURST 4,HURST 4 2,North Central,69,1.00857,69.591,-22.84,56.3,8.79,,4665,,,0,0,1,PQ,0,0,0,2,27
110430,29.7637,-95.1026,7,CHANNELVIEW 11,CHANNELVIEW 11 2,Coast,69,1.02343,70.617,-25.69,56.1,15.8,,291,,,0,0,1,PQ,0,0,0,1,12
260152,32.8523,-97.0876,5,EULESS 3,EULESS 3 2,North Central,69,1.0177,70.221,-25.11,56.1,19.9,,4672,,,0,0,1,PQ,0,0,0,2,27
140195,30.4287,-97.6788,6,ROUND ROCK 6,ROUND ROCK 6 2,South Central,69,0.99826,68.88,-8.01,55.9,3.99,,1735,,,0,0,1,PQ,0,0,0,1,15
140090,30.2681,-97.7387,6,AUSTIN 25,AUSTIN 25 2,South Central,69,1.00525,69.362,-10.22,55.7,20.2,,1655,,,0,0,1,PQ,0,0,0,1,15
130075,32.7427,-96.6332,5,BALCH SPRINGS 4,BALCH SPRINGS 4 2,North Central,69,1.02465,70.701,-27.81,55.7,4.74,,1341,,,0,0,1,PQ,0,0,0,1,14
240167,32.4362,-99.7881,3,DYESS AFB 9,DYESS AFB 9 2,West,138,1.04375,144.037,16.2,55.6,17.24,,4159,,,0,0,1,PQ,0,0,0,2,25
130153,32.866,-96.8619,5,ADDISON 4,ADDISON 4 2,North Central,69,1.00073,69.05,-32.28,55.5,21.2,,1396,,,0,0,1,PQ,0,0,0,1,14
140292,30.5243,-97.6706,6,ROUND ROCK 15,ROUND ROCK 15 2,South Central,69,0.98606,68.038,-8.48,55.5,19.1,,1799,,,0,0,1,PQ,0,0,0,1,15
110797,29.7123,-95.2876,7,GALENA PARK 12,GALENA PARK 12 2,Coast,69,1.00962,69.664,-27.07,55.4,12.7,,580,,,0,0,1,PQ,0,0,0,1,12
140221,30.2366,-97.8981,6,MANCHACA 10,MANCHACA 10 2,South Central,69,1.00685,69.473,-9.7,55.3,16,,1753,,,0,0,1,PQ,0,0,0,1,15
260046,32.7191,-97.0179,5,GRAND PRAIRIE 12,GRAND PRAIRIE 12 1,North Central,69,0.99466,68.631,-28.42,55,14.7,,4595,,,0,0,1,PQ,0,0,0,2,27
130127,32.967,-96.9844,5,COPPELL 1,COPPELL 1 2,North Central,69,0.99943,68.96,-31.7,55,13.32,,1378,,,0,0,1,PQ,0,0,0,1,14
260174,32.7712,-97.0749,5,GRAND PRAIRIE 22,GRAND PRAIRIE 22 2,North Central,69,1.02886,70.991,-28.33,55,7.8,,4690,,,0,0,1,PQ,0,0,0,2,27
110364,30.3178,-95.4587,7,CONROE 9,CONROE 9 1,Coast,69,1.02525,70.742,-26.44,54.8,10.1,,244,,157.04,0,0,1,PQ,0,0,0,1,12
170133,33.2005,-96.619,5,MCKINNEY 11,MCKINNEY 11 2,North Central,69,1.00388,69.268,-29.71,54.7,16.14,,2549,,,0,0,1,PQ,0,0,0,1,18
110173,29.9162,-95.3585,7,HUMBLE 6,HUMBLE 6 2,Coast,69,1.00732,69.505,-27.82,54.7,11.6,,80,,,0,0,1,PQ,0,0,0,1,12
170301,32.8918,-96.7256,5,RICHARDSON 17,RICHARDSON 17 2,North Central,69,1.02331,70.608,-32.25,54.7,18.9,,2673,,,0,0,1,PQ,0,0,0,1,18
120310,29.4871,-98.6709,6,LACKLAND A F B 12,LACKLAND A F B 12 2,South Central,69,1.01513,70.044,-0.3,54.6,19,,1163,,,0,0,1,PQ,0,0,0,1,13
120312,29.5098,-98.6151,6,SAN ANTONIO 28,SAN ANTONIO 28 2,South Central,69,1.0051,69.352,-1.62,54.6,10.8,,1164,,,0,0,1,PQ,0,0,0,1,13
140190,30.4031,-97.645,6,PFLUGERVILLE 5,PFLUGERVILLE 5 2,South Central,69,1.00551,69.38,-6.91,54.5,11.1,,1731,,,0,0,1,PQ,0,0,0,1,15
130054,32.7735,-96.88,5,DALLAS 6,DALLAS 6 2,North Central,69,1.00692,69.478,-30.47,54.4,15.9,,1323,,,0,0,1,PQ,0,0,0,1,14
130140,32.6594,-96.9035,5,DUNCANVILLE 11,DUNCANVILLE 11 1,North Central,69,0.99964,68.975,-25.93,54.3,15.5,,1388,,,0,0,1,PQ,0,0,0,1,14
110587,29.7688,-95.7527,7,KATY 81,KATY 81 3,Coast,69,1.03055,71.108,-22.58,54.3,9.7,,409,,,0,0,1,PQ,0,0,0,1,12
130134,32.9258,-96.9314,5,CARROLLTON 1,CARROLLTON 1 2,North Central,69,1.0032,69.221,-32.25,54.1,21.3,,1383,,,0,0,1,PQ,0,0,0,1,14
190101,35.2131,-101.857,2,AMARILLO 24,AMARILLO 24 1,North,138,1.03979,143.491,42.03,53.8,10.7,,3095,,,0,0,1,PQ,0,0,0,1,20
160157,27.8055,-97.4252,4,CORPUS CHRISTI 22,CORPUS CHRISTI 22 1,South,138,1.02113,140.917,20.84,53.5,15.4,,2370,,,0,0,1,PQ,0,0,0,1,17
170184,32.9411,-96.6342,5,GARLAND 7,GARLAND 7 2,North Central,69,1.01187,69.819,-28.42,53.5,10.4,,2589,,,0,0,1,PQ,0,0,0,1,18
111073,30.0134,-95.3067,7,HUMBLE 12,HUMBLE 12 2,Coast,69,0.99284,68.506,-27.19,53.1,16,,756,,,0,0,1,PQ,0,0,0,1,12
190086,35.1855,-101.885,2,AMARILLO 13,AMARILLO 13 1,North,138,1.0387,143.341,41.87,52.9,16,,3080,,,0,0,1,PQ,0,0,0,1,20
170322,32.9406,-96.8111,5,ADDISON 18,ADDISON 18 2,North Central,69,0.96496,66.582,-28.58,52.9,16.9,,2687,,,0,0,1,PQ,0,0,0,1,18
110401,29.7297,-94.8619,7,BAYTOWN 6,BAYTOWN 6 1,Coast,69,0.97262,67.111,-28.25,52.8,29.5,,271,,,0,0,1,PQ,0,0,0,1,12
110405,29.781,-94.9402,7,BAYTOWN 7,BAYTOWN 7 2,Coast,69,1.00054,69.037,-25.26,52.7,5.7,,274,,,0,0,1,PQ,0,0,0,1,12
160156,27.7951,-97.455,4,CORPUS CHRISTI 21,CORPUS CHRISTI 21 1,South,138,1.04152,143.73,19.98,52.5,4.07,,2369,,122.02,0,0,1,PQ,0,0,0,1,17
130114,32.709,-96.7753,5,DALLAS 21,DALLAS 21 2,North Central,69,1.03178,71.193,-27.39,52.4,17.5,,1369,,,0,0,1,PQ,0,0,0,1,14
170299,32.9469,-96.705,5,RICHARDSON 16,RICHARDSON 16 2,North Central,69,1.01303,69.899,-29.69,52.4,17.6,,2672,,,0,0,1,PQ,0,0,0,1,18
111052,29.9578,-95.3827,7,SPRING 24,SPRING 24 2,Coast,69,1.0022,69.152,-27.47,52.2,12.1,,746,,,0,0,1,PQ,0,0,0,1,12
170318,32.9513,-96.8545,5,ADDISON 17,ADDISON 17 2,North Central,69,1.01022,69.705,-35.09,52.2,3.46,,2686,,,0,0,1,PQ,0,0,0,1,18
110428,29.7569,-95.124,7,CHANNELVIEW 10,CHANNELVIEW 10 1,Coast,69,1.0173,70.194,-26.88,52.2,17.3,,290,,,0,0,1,PQ,0,0,0,1,12
130330,32.3282,-96.6324,5,ENNIS 6,ENNIS 6 2,North Central,138,1.03211,142.431,-18.54,52.2,14.23,,1549,,,0,0,1,PQ,0,0,0,1,14
170107,33.0048,-96.9078,5,CARROLLTON 12,CARROLLTON 12 2,North Central,69,1.01351,69.932,-32.52,51.9,17.8,,2529,,,0,0,1,PQ,0,0,0,1,18
110802,29.7238,-95.319,7,HOUSTON 37,HOUSTON 37 2,Coast,69,1.00657,69.453,-27.45,51.9,22.5,,583,,,0,0,1,PQ,0,0,0,1,12
130132,32.9082,-96.9661,5,IRVING 5,IRVING 5 2,North Central,69,1.0024,69.165,-31.67,51.8,21.3,,1382,,,0,0,1,PQ,0,0,0,1,14
120318,29.5631,-98.6502,6,HELOTES 13,HELOTES 13 2,South Central,69,1.01947,70.344,-2.7,51.8,17.2,,1166,,,0,0,1,PQ,0,0,0,1,13
111151,29.6934,-95.5502,7,STAFFORD 18,STAFFORD 18 2,Coast,69,0.99726,68.811,-23.99,51.7,16,,811,,,0,0,1,PQ,0,0,0,1,12
120412,29.3833,-98.5255,6,SAN ANTONIO 57,SAN ANTONIO 57 2,South Central,69,1.02373,70.637,0.92,51.7,18.3,,1233,,,0,0,1,PQ,0,0,0,1,13
130298,32.8293,-96.8377,5,DALLAS 42,DALLAS 42 2,North Central,69,0.98685,68.093,-26.22,51.6,27.9,,1520,,,0,0,1,PQ,0,0,0,1,14
110390,29.7346,-95.0069,7,BAYTOWN 2,BAYTOWN 2 1,Coast,69,1.00107,69.074,-25.76,51.5,21.1,,264,,,0,0,1,PQ,0,0,0,1,12
170290,33.0086,-96.6817,5,RICHARDSON 14,RICHARDSON 14 1,North Central,69,1.03572,71.465,-31.4,51.4,4.75,,2668,,118.19,0,0,1,PQ,0,0,0,1,18
170443,33.2171,-97.1358,5,DENTON 7,DENTON 7 2,North Central,69,1.00591,69.408,-28.62,51.3,8.9,,2795,,,0,0,1,PQ,0,0,0,1,18
130137,32.9576,-96.912,5,CARROLLTON 2,CARROLLTON 2 1,North Central,69,0.99989,68.992,-33.51,51.3,13.73,,1386,,,0,0,1,PQ,0,0,0,1,14
110857,29.9225,-95.5054,7,CYPRESS 42,CYPRESS 42 2,Coast,69,1.00566,69.391,-26.12,51.1,10.19,,626,,,0,0,1,PQ,0,0,0,1,12
260147,32.8802,-97.088,5,EULESS 1,EULESS 1 1,North Central,69,1.04857,72.351,-29.23,51.1,12.45,,4668,,94.34,0,0,1,PQ,0,0,0,2,27
110584,29.8032,-95.8122,7,KATY 80,KATY 80 1,Coast,69,1.01863,70.285,-24.29,51,14.3,,408,,,0,0,1,PQ,0,0,0,1,12
190103,35.2105,-101.728,2,AMARILLO 26,AMARILLO 26 1,North,138,1.03685,143.086,43.05,50.9,12.77,,3097,,,0,0,1,PQ,0,0,0,1,20
260109,33.014,-97.0376,5,LEWISVILLE 6,LEWISVILLE 6 2,North Central,69,1.01544,70.065,-31.95,50.7,11.35,,4644,,,0,0,1,PQ,0,0,0,2,27
260037,32.7451,-97.0012,5,GRAND PRAIRIE 9,GRAND PRAIRIE 9 1,North Central,69,0.98631,68.055,-29.94,50.7,11.68,,4591,,,0,0,1,PQ,0,0,0,2,27
210301,31.7113,-98.9746,5,BROWNWOOD 1,BROWNWOOD 1 1,North Central,138,1.02806,141.873,4.72,50.6,13.35,,3558,,,0,0,1,PQ,0,0,0,2,22
260139,32.827,-97.1345,5,BEDFORD 1,BEDFORD 1 3,North Central,69,1.02827,70.951,-26.27,50.6,15.1,,4663,,,0,0,1,PQ,0,0,0,2,27
270167,29.6943,-98.1331,6,NEW BRAUNFELS 2,NEW BRAUNFELS 2 2,South Central,69,1.01904,70.314,-2.57,50.6,12.4,,4868,,,0,0,1,PQ,0,0,0,2,28
180004,28.7,-100.481,4,EAGLE PASS 2,EAGLE PASS 2 1,South,138,1.04206,143.804,15,50.6,10.9,,2886,,,0,0,1,PQ,0,0,0,1,19
170170,33.0069,-96.5355,5,WYLIE 1,WYLIE 1 3,North Central,69,1.02298,70.586,-26.34,50.5,17.8,,2579,,,0,0,1,PQ,0,0,0,1,18
111007,29.8321,-95.4766,7,BELLAIRE 35,BELLAIRE 35 2,Coast,69,1.00252,69.174,-26.64,50.4,13.28,,713,,,0,0,1,PQ,0,0,0,1,12
111177,29.6734,-95.641,7,SUGAR LAND 77,SUGAR LAND 77 2,Coast,69,1.01001,69.691,-22.41,50.4,10.4,,826,,,0,0,1,PQ,0,0,0,1,12
170292,33.0086,-96.6817,5,RICHARDSON 15,RICHARDSON 15 2,North Central,69,1.03446,71.378,-31.33,50.4,14.15,,2669,,,0,0,1,PQ,0,0,0,1,18
160160,27.6818,-97.3999,4,CORPUS CHRISTI 25,CORPUS CHRISTI 25 1,South,138,1.02581,141.561,22.05,50.3,10.3,,2373,,,0,0,1,PQ,0,0,0,1,17
140088,30.266,-97.7501,6,AUSTIN 24,AUSTIN 24 1,South Central,69,1.00522,69.36,-10.37,50.3,16.4,,1654,,,0,0,1,PQ,0,0,0,1,15
130083,32.7831,-96.6364,5,MESQUITE 3,MESQUITE 3 2,North Central,69,1.02824,70.948,-29.6,50.3,9.7,,1346,,,0,0,1,PQ,0,0,0,1,14
110773,29.6956,-95.377,7,HOUSTON 25,HOUSTON 25 2,Coast,69,1.00502,69.346,-26.83,50.2,12.94,,563,,,0,0,1,PQ,0,0,0,1,12
270155,29.8806,-97.9498,6,SAN MARCOS 2,SAN MARCOS 2 3,South Central,69,1.01104,69.762,-3.29,50.1,13.4,,4859,,,0,0,1,PQ,0,0,0,2,28
110424,29.7963,-95.2648,7,GALENA PARK 4,GALENA PARK 4 1,Coast,69,1.00911,69.629,-28.68,50,7.86,,286,,,0,0,1,PQ,0,0,0,1,12
200004,26.156,-97.9897,4,WESLACO 3,WESLACO 3 2,South,138,1.04219,143.822,29.11,49.8,10.3,,3140,,,0,0,1,PQ,0,0,0,2,21
230240,30.5612,-97.0711,6,ROCKDALE 6,ROCKDALE 6 1,South Central,138,1.03039,142.194,-3.65,49.78,36.9,,3976,,,0,0,1,PQ,0,0,0,2,24
150455,34.0035,-98.5535,2,SHEPPARD AFB 5,SHEPPARD AFB 5 1,North,138,1.03799,143.242,9.05,49.7,6.4,,2189,,,0,0,1,PQ,0,0,0,1,16
111050,29.9811,-95.3672,7,SPRING 23,SPRING 23 1,Coast,69,0.99319,68.53,-27.84,49.5,13.71,,745,,,0,0,1,PQ,0,0,0,1,12
260170,32.6923,-97.137,5,ARLINGTON 14,ARLINGTON 14 2,North Central,69,1.0218,70.504,-25.06,49.3,7.2,,4687,,,0,0,1,PQ,0,0,0,2,27
150351,33.9347,-98.5259,2,SHEPPARD AFB 2,SHEPPARD AFB 2 1,North,138,1.02605,141.595,6.05,49.3,17,,2111,,,0,0,1,PQ,0,0,0,1,16
170297,32.9213,-96.6889,5,GARLAND 13,GARLAND 13 2,North Central,69,1.01549,70.069,-29.71,49.2,7.8,,2671,,,0,0,1,PQ,0,0,0,1,18
170295,32.9213,-96.6889,5,GARLAND 12,GARLAND 12 1,North Central,69,1.01462,70.009,-29.76,49.2,16.6,,2670,,,0,0,1,PQ,0,0,0,1,18
130055,32.7421,-96.9146,5,DUNCANVILLE 2,DUNCANVILLE 2 1,North Central,69,0.99272,68.498,-29.45,49.1,22.4,,1324,,,0,0,1,PQ,0,0,0,1,14
170482,33.7668,-96.5578,2,DENISON 7,DENISON 7 1,North,138,1.03436,142.742,-21.15,49.1,13.25,,2830,,,0,0,1,PQ,0,0,0,1,18
170191,33.0145,-96.6484,5,SACHSE 6,SACHSE 6 2,North Central,69,1.03076,71.123,-30.1,49,15.58,,2594,,,0,0,1,PQ,0,0,0,1,18
110411,29.7542,-95.2127,7,GALENA PARK 3,GALENA PARK 3 2,Coast,69,1.00389,69.268,-27.98,49,13.9,,279,,,0,0,1,PQ,0,0,0,1,12
130294,32.783,-96.7791,5,DALLAS 41,DALLAS 41 2,North Central,69,1.04138,71.855,-28.75,49,15.3,,1519,,,0,0,1,PQ,0,0,0,1,14
110780,29.7379,-95.2975,7,GALENA PARK 9,GALENA PARK 9 1,Coast,69,1.00446,69.308,-28.3,49,11.3,,568,,,0,0,1,PQ,0,0,0,1,12
170279,32.9059,-96.7528,5,RICHARDSON 7,RICHARDSON 7 1,North Central,69,0.96995,66.926,-28.73,48.9,12.18,,2658,,,0,0,1,PQ,0,0,0,1,18
130139,32.9575,-96.912,5,CARROLLTON 3,CARROLLTON 3 2,North Central,69,1.0007,69.048,-33.57,48.8,19.55,,1387,,,0,0,1,PQ,0,0,0,1,14
150360,33.8962,-98.5336,2,WICHITA FALLS 8,WICHITA FALLS 8 1,North,138,1.02962,142.088,6.55,48.8,12.3,,2120,,,0,0,1,PQ,0,0,0,1,16
110705,29.8578,-95.3733,7,HOUSTON 14,HOUSTON 14 1,Coast,69,0.99673,68.774,-28.37,48.8,14.1,,515,,,0,0,1,PQ,0,0,0,1,12
170087,33.0023,-96.7995,5,ADDISON 9,ADDISON 9 2,North Central,69,1.01059,69.73,-32.55,48.8,11.3,,2517,,,0,0,1,PQ,0,0,0,1,18
260034,32.707,-96.9902,5,GRAND PRAIRIE 7,GRAND PRAIRIE 7 2,North Central,69,0.99665,68.769,-28.17,48.8,14.6,,4589,,,0,0,1,PQ,0,0,0,2,27
110800,29.781,-95.2829,7,GALENA PARK 13,GALENA PARK 13 2,Coast,69,1.00651,69.449,-28.05,48.8,15.05,,582,,,0,0,1,PQ,0,0,0,1,12
110493,29.025,-95.4167,7,CLUTE 4,CLUTE 4 2,Coast,69,1.02018,70.392,-17.12,48.5,9.3,,337,,,0,0,1,PQ,0,0,0,1,12
170507,32.71,-96.2898,5,TERRELL 6,TERRELL 6 1,North Central,138,1.02411,141.327,-23.02,48.5,17.1,,2855,,,0,0,1,PQ,0,0,0,1,18
150094,33.5557,-97.8131,2,SUNSET 1,SUNSET 1 1,North,138,1.02278,141.143,-13.13,48.4,12.01,,1922,,,0,0,1,PQ,0,0,0,1,16
110995,29.8515,-95.5531,7,BELLAIRE 28,BELLAIRE 28 1,Coast,69,1.01195,69.825,-26.19,48.3,6.95,,706,,,0,0,1,PQ,0,0,0,1,12
230069,30.1608,-96.3947,6,BRENHAM 5,BRENHAM 5 2,South Central,138,1.03214,142.436,-8.44,48.1,17.1,,3809,,,0,0,1,PQ,0,0,0,2,24
110341,29.4152,-95.2575,7,ALVIN 1,ALVIN 1 2,Coast,69,0.99104,68.382,-27.2,48.1,16.9,,225,,,0,0,1,PQ,0,0,0,1,12
170089,33.0394,-96.8288,5,ADDISON 10,ADDISON 10 2,North Central,69,1.00148,69.102,-32.37,48.1,13.5,,2518,,,0,0,1,PQ,0,0,0,1,18
260052,32.8265,-97.0309,5,GRAND PRAIRIE 14,GRAND PRAIRIE 14 1,North Central,69,0.97439,67.233,-31.86,48,15.1,,4599,,,0,0,1,PQ,0,0,0,2,27
110326,29.6986,-95.5149,7,BELLAIRE 11,BELLAIRE 11 2,Coast,69,0.99111,68.386,-25.02,48,13.6,,216,,,0,0,1,PQ,0,0,0,1,12
170223,33.1414,-96.8687,5,FRISCO 7,FRISCO 7 2,North Central,69,1.01917,70.323,-29.8,47.9,14.5,,2614,,,0,0,1,PQ,0,0,0,1,18
140156,30.3,-97.6267,6,MANOR 1,MANOR 1 2,South Central,69,0.99507,68.66,-9.09,47.9,17,,1707,,,0,0,1,PQ,0,0,0,1,15
130105,32.7059,-96.806,5,DALLAS 19,DALLAS 19 2,North Central,69,1.02404,70.659,-26.77,47.9,9.3,,1363,,,0,0,1,PQ,0,0,0,1,14
250343,31.337,-94.7426,8,LUFKIN 15,LUFKIN 15 1,East,138,1.03636,143.018,-14.27,47.9,2.63,,4550,,,0,0,1,PQ,0,0,0,2,26
110798,29.7647,-95.3128,7,HOUSTON 36,HOUSTON 36 1,Coast,69,1.00283,69.195,-28.87,47.9,3.24,,581,,,0,0,1,PQ,0,0,0,1,12
110880,29.5757,-95.3245,7,PEARLAND 11,PEARLAND 11 2,Coast,69,0.99514,68.664,-26.76,47.9,17.3,,642,,,0,0,1,PQ,0,0,0,1,12
130116,32.8307,-96.915,5,IRVING 1,IRVING 1 1,North Central,69,0.98744,68.133,-31.01,47.7,11.53,,1371,,,0,0,1,PQ,0,0,0,1,14
150204,32.7377,-97.3319,5,FORT WORTH 4,FORT WORTH 4 1,North Central,69,1.00254,69.175,-21.89,47.6,18.6,,2007,,,0,0,1,PQ,0,0,0,1,16
200144,26.1977,-97.6893,4,HARLINGEN 3,HARLINGEN 3 2,South,138,1.04007,143.53,28.52,47.5,13.4,,3276,,,0,0,1,PQ,0,0,0,2,21
190063,35.081,-102.387,2,WILDORADO 1,WILDORADO 1 1,North,138,1.03236,142.466,49.72,47.5,6.6,,3058,,,0,0,1,PQ,0,0,0,1,20
140057,30.0809,-97.8373,6,BUDA 2,BUDA 2 2,South Central,69,1.00308,69.212,-6.8,47.4,11.3,,1629,,,0,0,1,PQ,0,0,0,1,15
110415,29.7858,-95.1775,7,CHANNELVIEW 3,CHANNELVIEW 3 2,Coast,69,1.01855,70.28,-26.94,47.1,9.6,,280,,,0,0,1,PQ,0,0,0,1,12
110974,30.159,-95.4475,7,SPRING 17,SPRING 17 3,Coast,69,0.99919,68.944,-25.21,47.1,12.1,,695,,,0,0,1,PQ,0,0,0,1,12
150142,32.7246,-97.2549,5,HALTOM CITY 1,HALTOM CITY 1 2,North Central,69,1.0257,70.773,-23.16,47.1,14.2,,1963,,,0,0,1,PQ,0,0,0,1,16
111085,29.39,-94.9041,7,TEXAS CITY 2,TEXAS CITY 2 1,Coast,69,1.04343,71.996,-32.28,47,13.5,,766,,80.57,0,0,1,PQ,0,0,0,1,12
111148,29.7608,-95.6209,7,KATY 86,KATY 86 2,Coast,69,1.01552,70.071,-24.19,46.9,11.1,,809,,,0,0,1,PQ,0,0,0,1,12
111058,30.0203,-95.4398,7,SPRING 27,SPRING 27 2,Coast,69,0.99498,68.653,-26.2,46.9,13.4,,749,,,0,0,1,PQ,0,0,0,1,12
120223,29.2563,-98.5392,6,VON ORMY 3,VON ORMY 3 2,South Central,69,1.0265,70.828,3.51,46.9,11.63,,1094,,,0,0,1,PQ,0,0,0,1,13
130144,32.6652,-96.9137,5,DUNCANVILLE 13,DUNCANVILLE 13 2,North Central,69,0.99942,68.96,-25.94,46.8,8.05,,1390,,,0,0,1,PQ,0,0,0,1,14
170454,33.6621,-95.5476,2,PARIS 3,PARIS 3 1,North,138,1.04106,143.666,-17.45,46.7,12.8,,2805,,5.26,0,0,1,PQ,0,0,0,1,18
110763,30.0695,-95.1937,7,KINGWOOD 8,KINGWOOD 8 2,Coast,69,1.01873,70.292,-27.42,46.6,16.8,,555,,,0,0,1,PQ,0,0,0,1,12
170243,33.0629,-96.8109,5,PLANO 5,PLANO 5 2,North Central,69,1.03025,71.087,-31.55,46.6,12,,2630,,,0,0,1,PQ,0,0,0,1,18
111123,29.6506,-95.2537,7,SOUTH HOUSTON 11,SOUTH HOUSTON 11 2,Coast,69,1.01112,69.768,-26.79,46.5,9.41,,792,,,0,0,1,PQ,0,0,0,1,12
170277,32.9824,-96.7695,5,RICHARDSON 6,RICHARDSON 6 2,North Central,69,1.01155,69.797,-31.43,46.5,9.9,,2656,,,0,0,1,PQ,0,0,0,1,18
