UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
214,230279,BREMOND 4 3,230280,BREMOND 4 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
215,150309,CROWLEY 3 3,150310,CROWLEY 3 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
216,120354,BULVERDE 6 4,120355,BULVERDE 6 5,1,Closed,Transformer,YES,0,0.01,0,75,75,75
217,240310,ELDORADO 4 3,240311,ELDORADO 4 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
218,250304,NACOGDOCHES 5 2,250305,NACOGDOCHES 5 3,1,Closed,Transformer,YES,0,0.01,0,75,75,75
219,240168,DYESS AFB 9 3,240169,DYESS AFB 9 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
220,140285,ROUND ROCK 13 3,140286,ROUND ROCK 13 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
221,110955,MAGNOLIA 7 3,110956,MAGNOLIA 7 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
222,140157,MANOR 1 3,140158,MANOR 1 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
223,210344,GOLDTHWAITE 6 3,210345,GOLDTHWAITE 6 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
224,111119,GALENA PARK 16 3,111120,GALENA PARK 16 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
225,150149,NEWARK 2 2,150151,NEWARK 2 4,1,Closed,Transformer,YES,0.00895,0.21588,0,75,75,75
226,240264,BLACKWELL 2 3,240265,BLACKWELL 2 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
227,111145,ROSHARON 5 3,111146,ROSHARON 5 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
228,240031,LAUGHLIN A F B 6 2,240032,LAUGHLIN A F B 6 3,1,Closed,Transformer,YES,0,0.01,0,75,75,75
229,130145,DUNCANVILLE 13 3,130146,DUNCANVILLE 13 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
230,210308,GATESVILLE 7 3,210309,GATESVILLE 7 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
231,130192,MESQUITE 29 3,130193,MESQUITE 29 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
232,110397,MONT BELVIEU 2 3,110398,MONT BELVIEU 2 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
233,130166,CARROLLTON 8 3,130167,CARROLLTON 8 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
234,170319,ADDISON 17 3,170320,ADDISON 17 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
235,260110,LEWISVILLE 6 3,260111,LEWISVILLE 6 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
236,210092,HICO 1 3,210093,HICO 1 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
237,140229,ROUND ROCK 8 3,140230,ROUND ROCK 8 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
238,210188,HARKER HEIGHTS 4 3,210189,HARKER HEIGHTS 4 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
239,150333,BURLESON 11 3,150334,BURLESON 11 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
240,111070,SPRING 32 4,111071,SPRING 32 5,1,Closed,Transformer,YES,0,0.01,0,75,75,75
241,150291,NAVAL AIR STATION_ JRB 5 3,150292,NAVAL AIR STATION_ JRB 5 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
242,200177,PENITAS 2 3,200178,PENITAS 2 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
243,140072,AUSTIN 12 3,140073,AUSTIN 12 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
244,150260,KELLER 4 3,150261,KELLER 4 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
245,260040,GRAND PRAIRIE 10 3,260041,GRAND PRAIRIE 10 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
246,110434,WEBSTER 1 3,110435,WEBSTER 1 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
247,230269,FRANKLIN 6 3,230270,FRANKLIN 6 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
248,170360,GARLAND 39 3,170361,GARLAND 39 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
249,111039,CYPRESS 47 1,110270,CYPRESS 26 1,1,Closed,Line,NO,0.02376,0.06412,0.00161,75,75,75
250,170195,ALLEN 6 3,170196,ALLEN 6 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
251,190180,FLOYDADA 2 3,190181,FLOYDADA 2 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
252,170293,RICHARDSON 15 3,170294,RICHARDSON 15 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
253,180045,CRYSTAL CITY 1 2,180046,CRYSTAL CITY 1 3,1,Closed,Transformer,YES,0,0.01,0,75,75,75
254,150295,KELLER 13 3,150296,KELLER 13 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
255,220212,GARDEN CITY 3 3,220213,GARDEN CITY 3 4,1,Closed,Transformer,YES,0,0.01,0,75,75,75
256,111029,STOWELL 2 1,111028,STOWELL 1 1,1,Closed,Line,NO,0.06313,0.15269,0.00245,75.199997,75.199997,75.199997
257,150138,KENNEDALE 2 2,150140,KENNEDALE 2 4,1,Closed,Transformer,YES,0.00502,0.11102,0,76.300001,76.300001,76.300001
258,110241,KATY 38 1,110248,KATY 45 1,1,Closed,Line,NO,0.00294,0.00802,0.00245,76.4,76.4,76.4
259,111144,ROSHARON 5 2,110352,LIVERPOOL 3 1,1,Closed,Line,NO,0.05926,0.14638,0.00542,76.700002,76.700002,76.700002
260,140284,ROUND ROCK 13 2,140286,ROUND ROCK 13 4,1,Closed,Transformer,YES,0.01257,0.15863,0,76.800001,76.800001,76.800001
261,110245,KATY 42 1,110251,KATY 48 1,1,Closed,Line,NO,0.00407,0.0108,0.00072,76.899999,76.899999,76.899999
262,140104,SPICEWOOD 5 1,140107,CEDAR PARK 2 1,1,Closed,Line,NO,0.03482,0.099,0.00242,77.200001,77.200001,77.200001
263,110596,WALLER 3 1,110590,HOCKLEY 3 1,1,Closed,Line,NO,0.01352,0.03392,0.00123,77.399999,77.399999,77.399999
264,110402,MONT BELVIEU 3 1,111024,WALLISVILLE 3 1,1,Closed,Line,NO,0.04393,0.09316,0.00498,77.499998,77.499998,77.499998
265,111020,WALLISVILLE 2 2,111028,STOWELL 1 1,1,Closed,Line,NO,0.07027,0.15773,0.00469,77.8,77.8,77.8
266,140114,CEDAR PARK 4 1,140344,CEDAR PARK 26 1,1,Closed,Line,NO,0.00482,0.01032,0.0005,77.999997,77.999997,77.999997
267,140109,CEDAR PARK 3 1,140344,CEDAR PARK 26 1,1,Closed,Line,NO,0.01435,0.04345,0.00369,78.100002,78.100002,78.100002
268,140105,SPICEWOOD 6 1,140115,SPICEWOOD 10 1,1,Closed,Line,NO,0.01651,0.05042,0.0016,78.100002,78.100002,78.100002
269,110859,WILLIS 2 2,230196,RICHARDS 3 1,1,Closed,Line,NO,0.07158,0.18907,0.003,78.200001,78.200001,78.200001
270,150170,NEMO 2 1,150165,GODLEY 2 1,1,Closed,Line,NO,0.03759,0.09029,0.00458,78.200001,78.200001,78.200001
271,110590,HOCKLEY 3 1,110960,PINEHURST 2 3,1,Closed,Line,NO,0.03681,0.11071,0.00895,78.299999,78.299999,78.299999
272,120294,SPRING BRANCH 3 1,120291,SPRING BRANCH 1 1,1,Closed,Line,NO,0.03461,0.08292,0.00259,78.399998,78.399998,78.399998
273,210147,WACO 9 1,210150,WACO 9 4,1,Closed,Transformer,YES,0.00284,0.10146,0,78.600001,78.600001,78.600001
274,111030,WINNIE 2 1,111023,WINNIE 1 2,1,Closed,Line,NO,0.02355,0.04345,0.00244,78.7,78.7,78.7
275,140257,TAYLOR 2 2,140259,TAYLOR 2 4,1,Closed,Transformer,YES,0.00759,0.15685,0,78.7,78.7,78.7
276,120217,LEMING 5 1,120216,ELMENDORF 5 1,1,Closed,Line,NO,0.02172,0.05807,0.00225,78.799999,78.799999,78.799999
277,140262,THRALL 3 1,140260,TAYLOR 3 1,1,Closed,Line,NO,0.02739,0.07945,0.00301,78.799999,78.799999,78.799999
278,140228,ROUND ROCK 8 2,140230,ROUND ROCK 8 4,1,Closed,Transformer,YES,0.01591,0.19174,0,79.000002,79.000002,79.000002
279,210141,MART 2 1,210139,AXTELL 1 1,1,Closed,Line,NO,0.02988,0.09567,0.00543,79.299998,79.299998,79.299998
280,111029,STOWELL 2 1,111125,STOWELL 3 1,1,Closed,Line,NO,0.05331,0.12907,0.00296,79.400003,79.400003,79.400003
281,210255,TROY 1 2,210266,MOODY 5 1,1,Closed,Line,NO,0.02093,0.06411,0.00241,79.400003,79.400003,79.400003
282,140200,MANCHACA 3 2,140202,MANCHACA 3 4,1,Closed,Transformer,YES,0.00754,0.17369,0,79.400003,79.400003,79.400003
283,140221,MANCHACA 10 2,140223,MANCHACA 10 4,1,Closed,Transformer,YES,0.00577,0.14138,0,79.400003,79.400003,79.400003
284,110933,NEW WAVERLY 3 1,110931,NEW WAVERLY 2 1,1,Closed,Line,NO,0.02939,0.08075,0.00207,79.500002,79.500002,79.500002
285,210248,JARRELL 3 2,210165,JARRELL 1 1,1,Closed,Line,NO,0.01087,0.03212,0.00199,79.6,79.6,79.6
286,150185,CRESSON 3 1,150198,GODLEY 5 1,1,Closed,Line,NO,0.01845,0.03571,0.00079,79.699999,79.699999,79.699999
287,110642,SUGAR LAND 35 1,110622,SUGAR LAND 16 1,1,Closed,Line,NO,0.00638,0.00968,0.0012,79.699999,79.699999,79.699999
288,210138,LORENA 1 1,210142,RIESEL 4 1,1,Closed,Line,NO,0.01877,0.05693,0.01505,80.000001,80.000001,80.000001
289,210091,HICO 1 2,210093,HICO 1 4,1,Closed,Transformer,YES,0.00393,0.12898,0,80.400002,80.400002,80.400002
290,150170,NEMO 2 1,150166,RIO VISTA 2 1,1,Closed,Line,NO,0.03863,0.09811,0.00444,80.500001,80.500001,80.500001
291,210245,GEORGETOWN 10 1,210237,JARRELL 2 1,1,Closed,Line,NO,0.01514,0.0343,0.00277,80.699998,80.699998,80.699998
292,140156,MANOR 1 2,140158,MANOR 1 4,1,Closed,Transformer,YES,0.00977,0.21049,0,80.699998,80.699998,80.699998
293,170403,GARLAND 65 1,170373,GARLAND 48 1,1,Closed,Line,NO,0.00646,0.0134,0.00047,80.800003,80.800003,80.800003
294,110551,DEER PARK 8 1,110532,DEER PARK 1 1,1,Closed,Line,NO,0.01118,0.02584,0.00067,80.800003,80.800003,80.800003
295,140107,CEDAR PARK 2 1,140114,CEDAR PARK 4 1,1,Closed,Line,NO,0.0117,0.0316,0.00271,80.900002,80.900002,80.900002
296,140136,AUSTIN 39 2,140138,AUSTIN 39 4,1,Closed,Transformer,YES,0.00838,0.11031,0,81,81,81
297,130205,LANCASTER 6 1,130252,WILMER 5 1,1,Closed,Line,NO,0.0082,0.01934,0.00809,81,81,81
298,130219,LANCASTER 13 1,130223,DESOTO 10 1,1,Closed,Line,NO,0.0247,0.06728,0.00147,81.199998,81.199998,81.199998
299,110304,NEW CANEY 2 1,110294,NEW CANEY 1 2,1,Closed,Line,NO,0.02054,0.06192,0.00186,81.199998,81.199998,81.199998
300,130212,WILMER 4 1,130252,WILMER 5 1,1,Closed,Line,NO,0.00881,0.01614,0.00107,81.400001,81.400001,81.400001
301,120335,ELMENDORF 9 1,120489,ELMENDORF 13 1,1,Closed,Line,NO,0.01021,0.02691,0.00223,81.599998,81.599998,81.599998
302,110292,HITCHCOCK 3 2,110291,HITCHCOCK 3 1,1,Closed,Transformer,YES,0.00172,0.04802,0,81.599998,81.599998,81.599998
303,150172,GODLEY 3 2,150166,RIO VISTA 2 1,1,Closed,Line,NO,0.04595,0.10799,0.00243,81.599998,81.599998,81.599998
304,110622,SUGAR LAND 16 1,110684,SUGAR LAND 60 1,1,Closed,Line,NO,0.00164,0.00403,0.00037,81.800002,81.800002,81.800002
305,120218,ELMENDORF 6 1,120217,LEMING 5 1,1,Closed,Line,NO,0.0162,0.03743,0.00248,81.800002,81.800002,81.800002
306,111030,WINNIE 2 1,111031,HANKAMER 2 1,1,Closed,Line,NO,0.06268,0.1333,0.00501,81.900001,81.900001,81.900001
307,110184,KATY 5 1,110207,CYPRESS 8 1,1,Closed,Line,NO,0.00742,0.01664,0.00244,81.900001,81.900001,81.900001
308,140071,AUSTIN 12 2,140073,AUSTIN 12 4,1,Closed,Transformer,YES,0.00562,0.1113,0,81.999999,81.999999,81.999999
309,120212,BOERNE 10 2,120210,HELOTES 7 1,1,Closed,Line,NO,0.0634,0.14336,0.00642,82.300001,82.300001,82.300001
310,210264,MOODY 3 2,210266,MOODY 5 1,1,Closed,Line,NO,0.01523,0.04824,0.00164,82.4,82.4,82.4
311,111024,WALLISVILLE 3 1,110403,WALLISVILLE 1 1,1,Closed,Line,NO,0.05767,0.09908,0.00188,82.499999,82.499999,82.499999
312,170327,GARLAND 16 1,170378,GARLAND 53 1,1,Closed,Line,NO,0.01697,0.03566,0.00107,82.599998,82.599998,82.599998
313,150185,CRESSON 3 1,150183,GODLEY 4 2,1,Closed,Line,NO,0.03066,0.06686,0.00293,82.700002,82.700002,82.700002
314,130294,DALLAS 41 2,130296,DALLAS 41 4,1,Closed,Transformer,YES,0.00647,0.1284,0,82.700002,82.700002,82.700002
315,120293,SPRING BRANCH 2 2,120292,SPRING BRANCH 2 1,1,Closed,Transformer,YES,0.00132,0.04621,0,82.700002,82.700002,82.700002
316,110216,CYPRESS 11 1,111032,CYPRESS 43 1,1,Closed,Line,NO,0.04119,0.09521,0.00325,82.700002,82.700002,82.700002
317,120219,VON ORMY 1 1,120256,SOMERSET 2 1,1,Closed,Line,NO,0.02252,0.07118,0.00266,82.800001,82.800001,82.800001
318,130205,LANCASTER 6 1,130209,LANCASTER 7 1,1,Closed,Line,NO,0.00435,0.01079,0.00055,82.9,82.9,82.9
319,140263,THRALL 4 1,140265,COUPLAND 3 1,1,Closed,Line,NO,0.04667,0.09161,0.01023,82.999998,82.999998,82.999998
320,230268,FRANKLIN 6 2,230270,FRANKLIN 6 4,1,Closed,Transformer,YES,0.0066,0.1719,0,82.999998,82.999998,82.999998
321,140162,DEL VALLE 5 2,140166,DEL VALLE 8 1,1,Closed,Line,NO,0.01208,0.03621,0.00218,82.999998,82.999998,82.999998
322,130191,MESQUITE 29 2,130193,MESQUITE 29 4,1,Closed,Transformer,YES,0.00606,0.14201,0,83.099997,83.099997,83.099997
323,270132,FISCHER 2 1,270147,WIMBERLEY 6 1,1,Closed,Line,NO,0.01894,0.04962,0.00331,83.099997,83.099997,83.099997
324,170375,GARLAND 50 1,170348,GARLAND 32 1,1,Closed,Line,NO,0.00421,0.00899,0.00059,83.099997,83.099997,83.099997
325,270150,WIMBERLEY 7 1,270149,DRIFTWOOD 7 2,1,Closed,Line,NO,0.02571,0.05516,0.0017,83.200002,83.200002,83.200002
326,110644,SUGAR LAND 37 1,110616,SUGAR LAND 11 1,1,Closed,Line,NO,0.00736,0.01505,0.00253,83.3,83.3,83.3
327,260025,KENNEDALE 11 2,260024,KENNEDALE 11 1,1,Closed,Transformer,YES,0.00176,0.05014,0,83.399999,83.399999,83.399999
328,110629,SUGAR LAND 23 1,110631,SUGAR LAND 25 1,1,Closed,Line,NO,0.00476,0.01223,0.00055,83.399999,83.399999,83.399999
329,111027,ANAHUAC 2 2,111026,ANAHUAC 2 1,1,Closed,Transformer,YES,0.00286,0.06823,0,83.399999,83.399999,83.399999
330,120293,SPRING BRANCH 2 2,120299,SPRING BRANCH 4 1,1,Closed,Line,NO,0.01401,0.04282,0.00159,83.499998,83.499998,83.499998
331,260094,GRANDVIEW 2 1,260095,ALVARADO 2 1,1,Closed,Line,NO,0.02776,0.06805,0.00268,83.499998,83.499998,83.499998
332,130218,LANCASTER 12 1,130212,WILMER 4 1,1,Closed,Line,NO,0.00816,0.02141,0.00099,83.499998,83.499998,83.499998
333,170308,NEVADA 2 1,170158,NEVADA 1 1,1,Closed,Line,NO,0.01379,0.03677,0.00354,83.600003,83.600003,83.600003
334,270114,LA VERNIA 3 2,270109,SEGUIN 2 1,1,Closed,Line,NO,0.04403,0.09301,0.00514,83.700001,83.700001,83.700001
335,170403,GARLAND 65 1,170406,GARLAND 68 1,1,Closed,Line,NO,0.00183,0.00435,0.00187,83.8,83.8,83.8
336,210142,RIESEL 4 1,210127,RIESEL 2 1,1,Closed,Line,NO,0.00908,0.02859,0.00093,83.899999,83.899999,83.899999
337,130165,CARROLLTON 8 2,130167,CARROLLTON 8 4,1,Closed,Transformer,YES,0.01024,0.17942,0,84.100002,84.100002,84.100002
338,130204,LANCASTER 5 1,130202,LANCASTER 4 1,1,Closed,Line,NO,0.00556,0.01133,0.00024,84.100002,84.100002,84.100002
339,130144,DUNCANVILLE 13 2,130146,DUNCANVILLE 13 4,1,Closed,Transformer,YES,0.00763,0.18968,0,84.200001,84.200001,84.200001
340,110842,CYPRESS 41 1,110997,BELLAIRE 30 1,1,Closed,Line,NO,0.03261,0.08076,0.00361,84.299999,84.299999,84.299999
341,270129,CANYON LAKE 2 1,270132,FISCHER 2 1,1,Closed,Line,NO,0.02146,0.05113,0.00176,84.600002,84.600002,84.600002
342,120357,BULVERDE 7 2,120359,BULVERDE 7 4,1,Closed,Transformer,YES,0.0128,0.19239,0,84.7,84.7,84.7
343,170387,ROWLETT 12 1,170388,ROWLETT 13 1,1,Closed,Line,NO,0.00448,0.01001,0.0012,84.799999,84.799999,84.799999
344,270142,WIMBERLEY 3 1,270143,WIMBERLEY 4 1,1,Closed,Line,NO,0.03939,0.10756,0.00305,84.899998,84.899998,84.899998
345,120308,HELOTES 11 1,120210,HELOTES 7 1,1,Closed,Line,NO,0.03496,0.08558,0.00273,84.899998,84.899998,84.899998
346,120299,SPRING BRANCH 4 1,120297,BULVERDE 4 1,1,Closed,Line,NO,0.03526,0.10092,0.00979,85.000002,85.000002,85.000002
347,130201,LANCASTER 3 1,130225,HUTCHINS 2 1,1,Closed,Line,NO,0.01383,0.03377,0.00121,85.100001,85.100001,85.100001
348,130202,LANCASTER 4 1,130247,LANCASTER 21 1,1,Closed,Line,NO,0.00455,0.00826,0.00098,85.500002,85.500002,85.500002
349,110197,KATY 13 1,110211,CYPRESS 10 1,1,Closed,Line,NO,0.00912,0.02373,0.00181,85.600001,85.600001,85.600001
350,110403,WALLISVILLE 1 1,111027,ANAHUAC 2 2,1,Closed,Line,NO,0.00983,0.03179,0.02415,85.600001,85.600001,85.600001
351,170412,GARLAND 73 1,170415,GARLAND 76 1,1,Closed,Line,NO,0.00145,0.00395,0.00046,85.699999,85.699999,85.699999
352,270149,DRIFTWOOD 7 2,270148,DRIFTWOOD 7 1,1,Closed,Transformer,YES,0.00204,0.06545,0,85.799998,85.799998,85.799998
353,170406,GARLAND 68 1,170327,GARLAND 16 1,1,Closed,Line,NO,0.00332,0.00926,0.00056,86.000001,86.000001,86.000001
354,120214,ELMENDORF 3 1,120499,ELMENDORF 15 1,1,Closed,Line,NO,0.0047,0.01408,0.00053,86.1,86.1,86.1
355,170162,ROYSE CITY 4 1,170161,FATE 3 1,1,Closed,Line,NO,0.02877,0.05387,0.00126,86.1,86.1,86.1
356,110590,HOCKLEY 3 1,110601,HOCKLEY 5 1,1,Closed,Line,NO,0.03211,0.08408,0.00221,86.199999,86.199999,86.199999
357,130209,LANCASTER 7 1,130219,LANCASTER 13 1,1,Closed,Line,NO,0.01902,0.04267,0.00147,86.299998,86.299998,86.299998
358,130044,SEAGOVILLE 2 1,130079,BALCH SPRINGS 5 1,1,Closed,Line,NO,0.03343,0.09247,0.00294,86.299998,86.299998,86.299998
359,111025,HANKAMER 1 1,111031,HANKAMER 2 1,1,Closed,Line,NO,0.02625,0.06728,0.00198,86.400002,86.400002,86.400002
360,110303,SPLENDORA 4 1,110296,SPLENDORA 1 2,1,Closed,Line,NO,0.00518,0.00959,0.00041,86.6,86.6,86.6
361,110200,CYPRESS 5 1,110208,CYPRESS 9 1,1,Closed,Line,NO,0.00857,0.02058,0.00321,86.799997,86.799997,86.799997
362,110834,HOUSTON 41 1,110845,SPRING 13 1,1,Closed,Line,NO,0.01632,0.03274,0.0021,86.900002,86.900002,86.900002
363,260125,CEDAR HILL 5 1,260121,CEDAR HILL 4 3,1,Closed,Line,NO,0.02347,0.05648,0.00155,86.900002,86.900002,86.900002
364,110835,HOUSTON 42 1,110839,SPRING 10 1,1,Closed,Line,NO,0.02411,0.05873,0.00269,86.900002,86.900002,86.900002
365,140100,LEANDER 1 1,140112,LEANDER 3 1,1,Closed,Line,NO,0.01939,0.04343,0.00491,87,87,87
366,110171,HUMBLE 5 1,110178,HUMBLE 8 1,1,Closed,Line,NO,0.01153,0.03582,0.00189,87.099999,87.099999,87.099999
367,140159,MANOR 2 1,140165,MANOR 4 1,1,Closed,Line,NO,0.01691,0.0472,0.00244,87.099999,87.099999,87.099999
368,130219,LANCASTER 13 1,130247,LANCASTER 21 1,1,Closed,Line,NO,0.017,0.04046,0.00131,87.199998,87.199998,87.199998
369,130235,DESOTO 19 1,130265,DESOTO 33 1,1,Closed,Line,NO,0.00552,0.01038,0.00045,87.199998,87.199998,87.199998
370,110457,BACLIFF 1 1,111087,BACLIFF 2 1,1,Closed,Line,NO,0.00501,0.01476,0.00614,87.300003,87.300003,87.300003
371,130077,SUNNYVALE 1 2,170162,ROYSE CITY 4 1,1,Closed,Line,NO,0.04804,0.12721,0.00898,87.400001,87.400001,87.400001
372,270144,FISCHER 3 1,270142,WIMBERLEY 3 1,1,Closed,Line,NO,0.02738,0.06295,0.00422,87.400001,87.400001,87.400001
373,110294,NEW CANEY 1 2,110303,SPLENDORA 4 1,1,Closed,Line,NO,0.02744,0.06976,0.00592,87.400001,87.400001,87.400001
374,120312,SAN ANTONIO 28 2,120314,SAN ANTONIO 28 4,1,Closed,Transformer,YES,0.00773,0.14789,0,87.5,87.5,87.5
375,120353,BULVERDE 6 3,120355,BULVERDE 6 5,1,Closed,Transformer,YES,0.01032,0.17113,0,87.5,87.5,87.5
376,140100,LEANDER 1 1,140109,CEDAR PARK 3 1,1,Closed,Line,NO,0.03473,0.08685,0.00337,87.5,87.5,87.5
377,110232,CYPRESS 15 1,110270,CYPRESS 26 1,1,Closed,Line,NO,0.0021,0.00672,0.00051,87.599999,87.599999,87.599999
378,210127,RIESEL 2 1,210140,RIESEL 3 1,1,Closed,Line,NO,0.02199,0.0674,0.00365,87.699997,87.699997,87.699997
379,130204,LANCASTER 5 1,130216,LANCASTER 10 1,1,Closed,Line,NO,0.00507,0.01638,0.00043,87.800002,87.800002,87.800002
380,140108,SPICEWOOD 7 1,140099,SPICEWOOD 3 1,1,Closed,Line,NO,0.01379,0.02984,0.00119,87.900001,87.900001,87.900001
381,110240,KATY 37 1,110266,KATY 59 1,1,Closed,Line,NO,0.01432,0.0342,0.00179,87.900001,87.900001,87.900001
382,120216,ELMENDORF 5 1,120497,ELMENDORF 14 1,1,Closed,Line,NO,0.02864,0.07208,0.00246,88,88,88
383,111127,ANAHUAC 3 1,111125,STOWELL 3 1,1,Closed,Line,NO,0.04465,0.09548,0.00529,88,88,88
384,120223,VON ORMY 3 2,120218,ELMENDORF 6 1,1,Closed,Line,NO,0.01853,0.05335,0.0034,88,88,88
385,130036,BALCH SPRINGS 1 2,130211,LANCASTER 9 1,1,Closed,Line,NO,0.05004,0.11283,0.00432,88.099998,88.099998,88.099998
386,120206,HELOTES 5 2,120208,HELOTES 5 4,1,Closed,Transformer,YES,0.00727,0.12218,0,88.200003,88.200003,88.200003
387,111127,ANAHUAC 3 1,110766,ANAHUAC 1 1,1,Closed,Line,NO,0.04386,0.1053,0.00682,88.200003,88.200003,88.200003
388,170158,NEVADA 1 1,170154,LAVON 1 1,1,Closed,Line,NO,0.02428,0.04931,0.00179,88.300002,88.300002,88.300002
389,110614,SUGAR LAND 9 1,110688,SUGAR LAND 64 1,1,Closed,Line,NO,0.00516,0.01215,0.00046,88.300002,88.300002,88.300002
390,110223,KATY 28 1,110247,KATY 44 1,1,Closed,Line,NO,0.00384,0.01207,0.00085,88.4,88.4,88.4
391,170139,AUBREY 1 1,170141,PILOT POINT 3 1,1,Closed,Line,NO,0.0358,0.08467,0.00298,88.499999,88.499999,88.499999
392,130202,LANCASTER 4 1,130201,LANCASTER 3 1,1,Closed,Line,NO,0.00466,0.01271,0.00057,88.700002,88.700002,88.700002
393,190179,FLOYDADA 2 2,190181,FLOYDADA 2 4,1,Closed,Transformer,YES,0.00663,0.19894,0,88.800001,88.800001,88.800001
394,120360,BULVERDE 8 1,120357,BULVERDE 7 2,1,Closed,Line,NO,0.00528,0.01616,0.00071,88.800001,88.800001,88.800001
395,200176,PENITAS 2 2,200178,PENITAS 2 4,1,Closed,Transformer,YES,0.00644,0.18062,0,88.800001,88.800001,88.800001
396,140106,LEANDER 2 1,140108,SPICEWOOD 7 1,1,Closed,Line,NO,0.00965,0.02937,0.02837,88.800001,88.800001,88.800001
397,170230,MELISSA 1 1,170236,MELISSA 3 2,1,Closed,Line,NO,0.02949,0.07657,0.00184,88.9,88.9,88.9
398,170227,ANNA 1 2,170231,ANNA 2 1,1,Closed,Line,NO,0.03849,0.08528,0.00234,88.9,88.9,88.9
399,140164,DEL VALLE 7 1,140165,MANOR 4 1,1,Closed,Line,NO,0.02737,0.06476,0.00511,88.999999,88.999999,88.999999
400,110938,SUGAR LAND 65 2,110644,SUGAR LAND 37 1,1,Closed,Line,NO,0.02211,0.05671,0.0013,88.999999,88.999999,88.999999
401,170229,CELINA 4 1,170230,MELISSA 1 1,1,Closed,Line,NO,0.02814,0.06006,0.00335,88.999999,88.999999,88.999999
402,210160,HOLLAND 1 1,210163,HOLLAND 2 1,1,Closed,Line,NO,0.01962,0.03802,0.00168,89.099997,89.099997,89.099997
403,180044,CRYSTAL CITY 1 1,180046,CRYSTAL CITY 1 3,1,Closed,Transformer,YES,0.00398,0.12028,0,89.200002,89.200002,89.200002
404,110601,HOCKLEY 5 1,110967,HOCKLEY 6 2,1,Closed,Line,NO,0.02064,0.04809,0.01502,89.300001,89.300001,89.300001
405,110804,HOUSTON 38 2,111111,SOUTH HOUSTON 8 1,1,Closed,Line,NO,0.04723,0.13293,0.00342,89.300001,89.300001,89.300001
406,111076,SANTA FE 2 1,111083,DICKINSON 3 2,1,Closed,Line,NO,0.01703,0.04216,0.00084,89.399999,89.399999,89.399999
407,111109,PASADENA 4 1,111116,PASADENA 5 1,1,Closed,Line,NO,0.00942,0.01947,0.00207,89.399999,89.399999,89.399999
408,170362,GARLAND 40 1,170373,GARLAND 48 1,1,Closed,Line,NO,0.00821,0.01482,0.00114,89.399999,89.399999,89.399999
409,110305,NEW CANEY 3 1,110744,HUMBLE 9 3,1,Closed,Line,NO,0.08617,0.22656,0.00469,89.499998,89.499998,89.499998
410,110456,KEMAH 4 1,110447,KEMAH 2 1,1,Closed,Line,NO,0.01076,0.02668,0.00112,89.600003,89.600003,89.600003
411,111157,STAFFORD 20 2,111159,STAFFORD 20 4,1,Closed,Transformer,YES,0.00411,0.0942,0,89.700001,89.700001,89.700001
412,110785,HOUSTON 30 1,110804,HOUSTON 38 2,1,Closed,Line,NO,0.01091,0.03086,0.00353,89.700001,89.700001,89.700001
413,110752,HUFFMAN 3 1,110761,HUFFMAN 4 1,1,Closed,Line,NO,0.02231,0.0463,0.00153,89.700001,89.700001,89.700001
414,130218,LANCASTER 12 1,130251,RED OAK 2 1,1,Closed,Line,NO,0.00317,0.00635,0.00212,89.8,89.8,89.8
