,Bus ID,lat,lng,Zone,Bus Name,Sub Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Mismatch MW,Mismatch Mvar,Mismatch MVA,Bus Area,Sub Area
134,130107,32.6666,-96.7633,5,LANCASTER_1,LANCASTER_1_2,North_Central,69.0,1.00776,69.536,-23.4,64.1,16.2,,1364,,,0,0,1,PQ,0.0,0,0.0,1,14
135,150097,33.1022,-98.5794,5,GRAHAM_1,GRAHAM_1_1,North_Central,138.0,1.0340799999999999,142.704,1.31,64.0,19.1,,1925,,,0,0,1,PQ,0.0,0,0.0,1,16
136,210143,31.5107,-97.1925,5,HEWITT_2,HEWITT_2_1,North_Central,69.0,1.0234299999999998,70.617,-4.78,64.0,20.5,,3436,,,0,0,1,PQ,0.0,0,0.0,2,22
137,140268,30.5772,-97.4202,6,TAYLOR_4,TAYLOR_4_3,South_Central,69.0,1.0197,70.359,-5.12,63.7,21.66,,1784,,,0,0,1,PQ,0.0,0,0.0,1,15
138,110212,29.9015,-95.6735,7,KATY_21,KATY_21_1,Coast,138.0,1.0043,138.593,-19.48,63.7,41.6,,114,,,0,0,1,PQ,0.0,0,0.0,1,12
139,150220,32.7545,-97.3332,5,FORT_WORTH_16,FORT_WORTH_16_2,North_Central,69.0,1.00593,69.40899999999999,-21.9,63.6,14.55,,2020,,,0,0,1,PQ,0.0,0,0.0,1,16
140,250275,33.1564,-94.9695,8,MOUNT_PLEASANT_4,MOUNT_PLEASANT_4_1,East,138.0,1.03873,143.344,-21.68,63.6,9.6,,4490,,,0,0,1,PQ,0.0,0,0.0,2,26
141,170103,32.9977,-96.8424,5,ADDISON_15,ADDISON_15_2,North_Central,69.0,1.0038799999999999,69.268,-33.6,63.2,13.18,,2526,,,0,0,1,PQ,0.0,0,0.0,1,18
142,170480,33.6271,-96.5991,2,SHERMAN_4,SHERMAN_4_2,North,138.0,1.03623,143.0,-21.06,63.1,21.63,,2829,,,0,0,1,PQ,0.0,0,0.0,1,18
143,110828,29.9553,-95.4614,7,SPRING_7,SPRING_7_1,Coast,138.0,0.9943799999999999,137.224,-25.94,62.8,38.9,,603,,,0,0,1,PQ,0.0,0,0.0,1,12
144,220185,31.9362,-101.2983,1,FORSAN_7,FORSAN_7_2,Far_West,138.0,1.0387600000000001,143.349,27.44,62.8,15.9,,3717,,,0,0,1,PQ,0.0,0,0.0,2,23
145,110793,29.7494,-95.3689,7,HOUSTON_34,HOUSTON_34_1,Coast,138.0,1.01878,140.592,-25.59,62.8,23.0,,578,,,0,0,1,PQ,0.0,0,0.0,1,12
146,240274,31.9925,-101.1167,1,STERLING_CITY_3,STERLING_CITY_3_2,Far_West,138.0,1.03705,143.113,27.03,62.8,32.7,,4206,,,0,0,1,PQ,0.0,0,0.0,2,25
147,110711,29.775,-95.3806,7,HOUSTON_19,HOUSTON_19_2,Coast,69.0,0.9999399999999999,68.99600000000001,-27.84,62.7,20.3,,520,,,0,0,1,PQ,0.0,0,0.0,1,12
148,160161,27.6914,-97.3588,4,CORPUS_CHRISTI_26,CORPUS_CHRISTI_26_1,South,138.0,1.02236,141.086,21.77,62.4,21.4,,2374,,,0,0,1,PQ,0.0,0,0.0,1,17
149,120339,29.4341,-98.4027,6,CONVERSE_2,CONVERSE_2_2,South_Central,69.0,1.01421,69.98,-0.34,62.0,20.7,,1180,,,0,0,1,PQ,0.0,0,0.0,1,13
150,130104,32.7059,-96.806,5,DALLAS_19,DALLAS_19_1,North_Central,138.0,0.9985700000000001,137.803,-21.46,61.9,35.4,,1363,,,0,0,1,PQ,0.0,0,0.0,1,14
151,120427,29.5837,-98.2549,6,CIBOLO_5,CIBOLO_5_1,South_Central,138.0,1.00613,138.846,1.79,61.9,36.3,,1245,,,0,0,1,PQ,0.0,0,0.0,1,13
152,120239,29.5783,-98.4657,6,SAN_ANTONIO_5,SAN_ANTONIO_5_1,South_Central,138.0,1.00795,139.09799999999998,0.25,61.9,40.7,,1108,,,0,0,1,PQ,0.0,0,0.0,1,13
153,220168,32.0391,-101.22,1,FORSAN_3,FORSAN_3_1,Far_West,138.0,1.0384799999999998,143.31,27.04,61.9,6.2,,3710,,,0,0,1,PQ,0.0,0,0.0,2,23
154,250277,33.1315,-95.6004,8,SULPHUR_SPRINGS_5,SULPHUR_SPRINGS_5_1,East,138.0,1.03243,142.475,-21.96,61.6,18.08,,4491,,,0,0,1,PQ,0.0,0,0.0,2,26
155,111017,29.8006,-95.5653,7,BELLAIRE_41,BELLAIRE_41_1,Coast,69.0,1.0230700000000001,70.592,-25.49,61.6,12.3,,722,,,0,0,1,PQ,0.0,0,0.0,1,12
156,150115,34.1488,-99.3012,2,VERNON_1,VERNON_1_1,North,138.0,1.0379399999999999,143.236,18.77,61.4,7.8,,1943,,,0,0,1,PQ,0.0,0,0.0,1,16
157,270181,29.7205,-98.0974,6,NEW_BRAUNFELS_12,NEW_BRAUNFELS_12_3,South_Central,69.0,1.02325,70.604,-2.04,61.4,13.3,,4879,,,0,0,1,PQ,0.0,0,0.0,2,28
158,210146,31.5106,-97.1925,5,HEWITT_3,HEWITT_3_3,North_Central,69.0,1.02461,70.69800000000001,-4.69,60.9,16.18,,3437,,,0,0,1,PQ,0.0,0,0.0,2,22
159,110713,29.8019,-95.4401,7,HOUSTON_20,HOUSTON_20_2,Coast,69.0,1.00714,69.493,-28.3,60.4,17.9,,521,,,0,0,1,PQ,0.0,0,0.0,1,12
160,130165,32.8714,-96.8986,5,CARROLLTON_8,CARROLLTON_8_2,North_Central,69.0,0.98816,68.183,-32.33,60.0,17.96,,1403,,,0,0,1,PQ,0.0,0,0.0,1,14
161,170101,32.9733,-96.8638,5,ADDISON_14,ADDISON_14_2,North_Central,69.0,1.01225,69.845,-34.81,59.2,18.41,,2525,,,0,0,1,PQ,0.0,0,0.0,1,18
162,110804,29.67,-95.3546,7,HOUSTON_38,HOUSTON_38_2,Coast,69.0,1.01629,70.124,-27.57,58.8,14.6,,584,,,0,0,1,PQ,0.0,0,0.0,1,12
163,111069,30.023000000000003,-95.3839,7,SPRING_32,SPRING_32_3,Coast,69.0,0.9750700000000001,67.28,-28.06,58.6,19.2,,755,,,0,0,1,PQ,0.0,0,0.0,1,12
164,111095,29.3913,-94.9264,7,TEXAS_CITY_5,TEXAS_CITY_5_1,Coast,69.0,1.04118,71.84100000000001,-31.97,58.6,18.1,,775,,128.35,0,0,1,PQ,0.0,0,0.0,1,12
165,150298,32.8282,-97.3448,5,FORT_WORTH_19,FORT_WORTH_19_2,North_Central,69.0,1.0174,70.20100000000001,-20.07,58.0,19.9,,2074,,,0,0,1,PQ,0.0,0,0.0,1,16
166,130142,32.6326,-96.9043,5,DUNCANVILLE_12,DUNCANVILLE_12_2,North_Central,69.0,1.00555,69.383,-25.82,58.0,18.29,,1389,,,0,0,1,PQ,0.0,0,0.0,1,14
167,110335,29.7147,-95.4105,7,BELLAIRE_17,BELLAIRE_17_2,Coast,69.0,0.9934299999999999,68.547,-27.63,57.9,19.4,,222,,,0,0,1,PQ,0.0,0,0.0,1,12
168,111015,29.8558,-95.5727,7,KATY_85,KATY_85_2,Coast,69.0,1.01991,70.374,-25.47,57.9,11.29,,720,,,0,0,1,PQ,0.0,0,0.0,1,12
169,110589,29.8231,-95.7076,7,KATY_82,KATY_82_2,Coast,69.0,1.02324,70.604,-24.25,57.9,19.3,,410,,,0,0,1,PQ,0.0,0,0.0,1,12
170,120259,29.4112,-98.6394,6,LACKLAND_A_F_B_6,LACKLAND_A_F_B_6_2,South_Central,69.0,1.02296,70.585,1.58,57.7,12.0,,1122,,,0,0,1,PQ,0.0,0,0.0,1,13
171,200132,26.1924,-98.1742,4,SAN_JUAN_5,SAN_JUAN_5_1,South,138.0,1.0347,142.78799999999998,26.34,57.6,11.1,,3265,,,0,0,1,PQ,0.0,0,0.0,2,21
172,130119,32.8132,-96.9341,5,GRAND_PRAIRIE_2,GRAND_PRAIRIE_2_2,North_Central,69.0,0.9956299999999999,68.69800000000001,-30.56,57.2,6.74,,1373,,,0,0,1,PQ,0.0,0,0.0,1,14
173,110888,29.6141,-95.4155,7,FRESNO_3,FRESNO_3_2,Coast,69.0,1.00311,69.215,-26.05,57.1,18.0,,646,,,0,0,1,PQ,0.0,0,0.0,1,12
174,110485,28.9711,-95.3739,7,CLUTE_1,CLUTE_1_2,Coast,69.0,1.02145,70.48,-17.08,56.9,18.6,,330,,,0,0,1,PQ,0.0,0,0.0,1,12
175,130319,32.0824,-96.4749,5,CORSICANA_5,CORSICANA_5_1,North_Central,138.0,1.02747,141.791,-11.1,56.6,19.3,,1540,,,0,0,1,PQ,0.0,0,0.0,1,14
176,130122,32.8232,-96.8877,5,DALLAS_22,DALLAS_22_2,North_Central,69.0,1.00521,69.36,-31.09,56.5,9.5,,1375,,,0,0,1,PQ,0.0,0,0.0,1,14
177,150359,33.9081,-98.4762,2,WICHITA_FALLS_7,WICHITA_FALLS_7_1,North,138.0,1.0275100000000001,141.797,6.2,56.5,7.0,,2119,,,0,0,1,PQ,0.0,0,0.0,1,16
178,170207,33.0273,-96.6711,5,PLANO_4,PLANO_4_2,North_Central,69.0,1.0276399999999999,70.907,-30.27,56.5,15.8,,2603,,,0,0,1,PQ,0.0,0,0.0,1,18
179,130073,32.8,-96.5928,5,MESQUITE_1,MESQUITE_1_1,North_Central,69.0,1.0340799999999999,71.352,-28.36,56.5,20.4,,1340,,79.24,0,0,1,PQ,0.0,0,0.0,1,14
180,260142,32.8197,-97.1766,5,HURST_4,HURST_4_2,North_Central,69.0,1.00857,69.59100000000001,-22.84,56.3,8.79,,4665,,,0,0,1,PQ,0.0,0,0.0,2,27
181,110430,29.7637,-95.1026,7,CHANNELVIEW_11,CHANNELVIEW_11_2,Coast,69.0,1.0234299999999998,70.617,-25.69,56.1,15.8,,291,,,0,0,1,PQ,0.0,0,0.0,1,12
182,260152,32.8523,-97.0876,5,EULESS_3,EULESS_3_2,North_Central,69.0,1.0177,70.221,-25.11,56.1,19.9,,4672,,,0,0,1,PQ,0.0,0,0.0,2,27
183,140195,30.4287,-97.6788,6,ROUND_ROCK_6,ROUND_ROCK_6_2,South_Central,69.0,0.99826,68.88,-8.01,55.9,3.99,,1735,,,0,0,1,PQ,0.0,0,0.0,1,15
184,140090,30.2681,-97.7387,6,AUSTIN_25,AUSTIN_25_2,South_Central,69.0,1.00525,69.362,-10.22,55.7,20.2,,1655,,,0,0,1,PQ,0.0,0,0.0,1,15
185,130075,32.7427,-96.6332,5,BALCH_SPRINGS_4,BALCH_SPRINGS_4_2,North_Central,69.0,1.02465,70.70100000000001,-27.81,55.7,4.74,,1341,,,0,0,1,PQ,0.0,0,0.0,1,14
186,240167,32.4362,-99.7881,3,DYESS_AFB_9,DYESS_AFB_9_2,West,138.0,1.04375,144.037,16.2,55.6,17.24,,4159,,,0,0,1,PQ,0.0,0,0.0,2,25
187,130153,32.866,-96.8619,5,ADDISON_4,ADDISON_4_2,North_Central,69.0,1.00073,69.05,-32.28,55.5,21.2,,1396,,,0,0,1,PQ,0.0,0,0.0,1,14
188,140292,30.5243,-97.6706,6,ROUND_ROCK_15,ROUND_ROCK_15_2,South_Central,69.0,0.98606,68.038,-8.48,55.5,19.1,,1799,,,0,0,1,PQ,0.0,0,0.0,1,15
189,110797,29.7123,-95.2876,7,GALENA_PARK_12,GALENA_PARK_12_2,Coast,69.0,1.00962,69.664,-27.07,55.4,12.7,,580,,,0,0,1,PQ,0.0,0,0.0,1,12
190,140221,30.2366,-97.8981,6,MANCHACA_10,MANCHACA_10_2,South_Central,69.0,1.00685,69.473,-9.7,55.3,16.0,,1753,,,0,0,1,PQ,0.0,0,0.0,1,15
191,260046,32.7191,-97.0179,5,GRAND_PRAIRIE_12,GRAND_PRAIRIE_12_1,North_Central,69.0,0.99466,68.631,-28.42,55.0,14.7,,4595,,,0,0,1,PQ,0.0,0,0.0,2,27
192,130127,32.967,-96.9844,5,COPPELL_1,COPPELL_1_2,North_Central,69.0,0.9994299999999999,68.96,-31.7,55.0,13.32,,1378,,,0,0,1,PQ,0.0,0,0.0,1,14
193,260174,32.7712,-97.0749,5,GRAND_PRAIRIE_22,GRAND_PRAIRIE_22_2,North_Central,69.0,1.02886,70.991,-28.33,55.0,7.8,,4690,,,0,0,1,PQ,0.0,0,0.0,2,27
194,110364,30.3178,-95.4587,7,CONROE_9,CONROE_9_1,Coast,69.0,1.02525,70.742,-26.44,54.8,10.1,,244,,157.04,0,0,1,PQ,0.0,0,0.0,1,12
195,170133,33.2005,-96.619,5,MCKINNEY_11,MCKINNEY_11_2,North_Central,69.0,1.0038799999999999,69.268,-29.71,54.7,16.14,,2549,,,0,0,1,PQ,0.0,0,0.0,1,18
196,110173,29.9162,-95.3585,7,HUMBLE_6,HUMBLE_6_2,Coast,69.0,1.00732,69.505,-27.82,54.7,11.6,,80,,,0,0,1,PQ,0.0,0,0.0,1,12
197,170301,32.8918,-96.7256,5,RICHARDSON_17,RICHARDSON_17_2,North_Central,69.0,1.02331,70.608,-32.25,54.7,18.9,,2673,,,0,0,1,PQ,0.0,0,0.0,1,18
198,120310,29.4871,-98.6709,6,LACKLAND_A_F_B_12,LACKLAND_A_F_B_12_2,South_Central,69.0,1.0151299999999999,70.044,-0.3,54.6,19.0,,1163,,,0,0,1,PQ,0.0,0,0.0,1,13
199,120312,29.5098,-98.6151,6,SAN_ANTONIO_28,SAN_ANTONIO_28_2,South_Central,69.0,1.0051,69.352,-1.62,54.6,10.8,,1164,,,0,0,1,PQ,0.0,0,0.0,1,13
200,140190,30.4031,-97.645,6,PFLUGERVILLE_5,PFLUGERVILLE_5_2,South_Central,69.0,1.0055100000000001,69.38,-6.91,54.5,11.1,,1731,,,0,0,1,PQ,0.0,0,0.0,1,15
201,130054,32.7735,-96.88,5,DALLAS_6,DALLAS_6_2,North_Central,69.0,1.00692,69.47800000000001,-30.47,54.4,15.9,,1323,,,0,0,1,PQ,0.0,0,0.0,1,14
202,130140,32.6594,-96.9035,5,DUNCANVILLE_11,DUNCANVILLE_11_1,North_Central,69.0,0.99964,68.975,-25.93,54.3,15.5,,1388,,,0,0,1,PQ,0.0,0,0.0,1,14
203,110587,29.7688,-95.7527,7,KATY_81,KATY_81_3,Coast,69.0,1.03055,71.108,-22.58,54.3,9.7,,409,,,0,0,1,PQ,0.0,0,0.0,1,12
204,130134,32.9258,-96.9314,5,CARROLLTON_1,CARROLLTON_1_2,North_Central,69.0,1.0032,69.221,-32.25,54.1,21.3,,1383,,,0,0,1,PQ,0.0,0,0.0,1,14
205,190101,35.2131,-101.85700000000001,2,AMARILLO_24,AMARILLO_24_1,North,138.0,1.03979,143.491,42.03,53.8,10.7,,3095,,,0,0,1,PQ,0.0,0,0.0,1,20
206,160157,27.8055,-97.4252,4,CORPUS_CHRISTI_22,CORPUS_CHRISTI_22_1,South,138.0,1.0211299999999999,140.917,20.84,53.5,15.4,,2370,,,0,0,1,PQ,0.0,0,0.0,1,17
207,170184,32.9411,-96.6342,5,GARLAND_7,GARLAND_7_2,North_Central,69.0,1.01187,69.819,-28.42,53.5,10.4,,2589,,,0,0,1,PQ,0.0,0,0.0,1,18
208,111073,30.0134,-95.3067,7,HUMBLE_12,HUMBLE_12_2,Coast,69.0,0.99284,68.506,-27.19,53.1,16.0,,756,,,0,0,1,PQ,0.0,0,0.0,1,12
209,190086,35.1855,-101.885,2,AMARILLO_13,AMARILLO_13_1,North,138.0,1.0387,143.341,41.87,52.9,16.0,,3080,,,0,0,1,PQ,0.0,0,0.0,1,20
210,170322,32.9406,-96.8111,5,ADDISON_18,ADDISON_18_2,North_Central,69.0,0.96496,66.582,-28.58,52.9,16.9,,2687,,,0,0,1,PQ,0.0,0,0.0,1,18
211,110401,29.7297,-94.8619,7,BAYTOWN_6,BAYTOWN_6_1,Coast,69.0,0.97262,67.111,-28.25,52.8,29.5,,271,,,0,0,1,PQ,0.0,0,0.0,1,12
212,110405,29.781,-94.9402,7,BAYTOWN_7,BAYTOWN_7_2,Coast,69.0,1.00054,69.03699999999999,-25.26,52.7,5.7,,274,,,0,0,1,PQ,0.0,0,0.0,1,12
213,160156,27.7951,-97.455,4,CORPUS_CHRISTI_21,CORPUS_CHRISTI_21_1,South,138.0,1.04152,143.73,19.98,52.5,4.07,,2369,,122.02,0,0,1,PQ,0.0,0,0.0,1,17
214,130114,32.709,-96.7753,5,DALLAS_21,DALLAS_21_2,North_Central,69.0,1.03178,71.193,-27.39,52.4,17.5,,1369,,,0,0,1,PQ,0.0,0,0.0,1,14
215,170299,32.9469,-96.705,5,RICHARDSON_16,RICHARDSON_16_2,North_Central,69.0,1.0130299999999999,69.899,-29.69,52.4,17.6,,2672,,,0,0,1,PQ,0.0,0,0.0,1,18
216,111052,29.9578,-95.3827,7,SPRING_24,SPRING_24_2,Coast,69.0,1.0022,69.152,-27.47,52.2,12.1,,746,,,0,0,1,PQ,0.0,0,0.0,1,12
217,170318,32.9513,-96.8545,5,ADDISON_17,ADDISON_17_2,North_Central,69.0,1.0102200000000001,69.705,-35.09,52.2,3.46,,2686,,,0,0,1,PQ,0.0,0,0.0,1,18
218,110428,29.7569,-95.124,7,CHANNELVIEW_10,CHANNELVIEW_10_1,Coast,69.0,1.0173,70.194,-26.88,52.2,17.3,,290,,,0,0,1,PQ,0.0,0,0.0,1,12
219,130330,32.3282,-96.6324,5,ENNIS_6,ENNIS_6_2,North_Central,138.0,1.03211,142.431,-18.54,52.2,14.23,,1549,,,0,0,1,PQ,0.0,0,0.0,1,14
220,170107,33.0048,-96.9078,5,CARROLLTON_12,CARROLLTON_12_2,North_Central,69.0,1.0135100000000001,69.932,-32.52,51.9,17.8,,2529,,,0,0,1,PQ,0.0,0,0.0,1,18
221,110802,29.7238,-95.319,7,HOUSTON_37,HOUSTON_37_2,Coast,69.0,1.00657,69.453,-27.45,51.9,22.5,,583,,,0,0,1,PQ,0.0,0,0.0,1,12
222,130132,32.9082,-96.9661,5,IRVING_5,IRVING_5_2,North_Central,69.0,1.0024,69.165,-31.67,51.8,21.3,,1382,,,0,0,1,PQ,0.0,0,0.0,1,14
223,120318,29.5631,-98.6502,6,HELOTES_13,HELOTES_13_2,South_Central,69.0,1.01947,70.344,-2.7,51.8,17.2,,1166,,,0,0,1,PQ,0.0,0,0.0,1,13
224,111151,29.6934,-95.5502,7,STAFFORD_18,STAFFORD_18_2,Coast,69.0,0.99726,68.811,-23.99,51.7,16.0,,811,,,0,0,1,PQ,0.0,0,0.0,1,12
225,120412,29.3833,-98.5255,6,SAN_ANTONIO_57,SAN_ANTONIO_57_2,South_Central,69.0,1.02373,70.637,0.92,51.7,18.3,,1233,,,0,0,1,PQ,0.0,0,0.0,1,13
226,130298,32.8293,-96.8377,5,DALLAS_42,DALLAS_42_2,North_Central,69.0,0.98685,68.093,-26.22,51.6,27.9,,1520,,,0,0,1,PQ,0.0,0,0.0,1,14
227,110390,29.7346,-95.0069,7,BAYTOWN_2,BAYTOWN_2_1,Coast,69.0,1.0010700000000001,69.074,-25.76,51.5,21.1,,264,,,0,0,1,PQ,0.0,0,0.0,1,12
228,170290,33.0086,-96.6817,5,RICHARDSON_14,RICHARDSON_14_1,North_Central,69.0,1.03572,71.465,-31.4,51.4,4.75,,2668,,118.19,0,0,1,PQ,0.0,0,0.0,1,18
229,170443,33.2171,-97.1358,5,DENTON_7,DENTON_7_2,North_Central,69.0,1.00591,69.408,-28.62,51.3,8.9,,2795,,,0,0,1,PQ,0.0,0,0.0,1,18
230,130137,32.9576,-96.912,5,CARROLLTON_2,CARROLLTON_2_1,North_Central,69.0,0.99989,68.992,-33.51,51.3,13.73,,1386,,,0,0,1,PQ,0.0,0,0.0,1,14
231,110857,29.9225,-95.5054,7,CYPRESS_42,CYPRESS_42_2,Coast,69.0,1.00566,69.391,-26.12,51.1,10.19,,626,,,0,0,1,PQ,0.0,0,0.0,1,12
232,260147,32.8802,-97.088,5,EULESS_1,EULESS_1_1,North_Central,69.0,1.04857,72.351,-29.23,51.1,12.45,,4668,,94.34,0,0,1,PQ,0.0,0,0.0,2,27
233,110584,29.8032,-95.8122,7,KATY_80,KATY_80_1,Coast,69.0,1.01863,70.285,-24.29,51.0,14.3,,408,,,0,0,1,PQ,0.0,0,0.0,1,12
234,190103,35.2105,-101.728,2,AMARILLO_26,AMARILLO_26_1,North,138.0,1.03685,143.086,43.05,50.9,12.77,,3097,,,0,0,1,PQ,0.0,0,0.0,1,20
235,260109,33.014,-97.0376,5,LEWISVILLE_6,LEWISVILLE_6_2,North_Central,69.0,1.01544,70.065,-31.95,50.7,11.35,,4644,,,0,0,1,PQ,0.0,0,0.0,2,27
236,260037,32.7451,-97.0012,5,GRAND_PRAIRIE_9,GRAND_PRAIRIE_9_1,North_Central,69.0,0.98631,68.055,-29.94,50.7,11.68,,4591,,,0,0,1,PQ,0.0,0,0.0,2,27
237,210301,31.7113,-98.9746,5,BROWNWOOD_1,BROWNWOOD_1_1,North_Central,138.0,1.02806,141.873,4.72,50.6,13.35,,3558,,,0,0,1,PQ,0.0,0,0.0,2,22
238,260139,32.827,-97.1345,5,BEDFORD_1,BEDFORD_1_3,North_Central,69.0,1.02827,70.95100000000001,-26.27,50.6,15.1,,4663,,,0,0,1,PQ,0.0,0,0.0,2,27
239,270167,29.6943,-98.1331,6,NEW_BRAUNFELS_2,NEW_BRAUNFELS_2_2,South_Central,69.0,1.01904,70.314,-2.57,50.6,12.4,,4868,,,0,0,1,PQ,0.0,0,0.0,2,28
240,180004,28.7,-100.48100000000001,4,EAGLE_PASS_2,EAGLE_PASS_2_1,South,138.0,1.04206,143.804,15.0,50.6,10.9,,2886,,,0,0,1,PQ,0.0,0,0.0,1,19
241,170170,33.0069,-96.5355,5,WYLIE_1,WYLIE_1_3,North_Central,69.0,1.02298,70.586,-26.34,50.5,17.8,,2579,,,0,0,1,PQ,0.0,0,0.0,1,18
242,111007,29.8321,-95.4766,7,BELLAIRE_35,BELLAIRE_35_2,Coast,69.0,1.00252,69.17399999999999,-26.64,50.4,13.28,,713,,,0,0,1,PQ,0.0,0,0.0,1,12
243,111177,29.6734,-95.641,7,SUGAR_LAND_77,SUGAR_LAND_77_2,Coast,69.0,1.01001,69.691,-22.41,50.4,10.4,,826,,,0,0,1,PQ,0.0,0,0.0,1,12
244,170292,33.0086,-96.6817,5,RICHARDSON_15,RICHARDSON_15_2,North_Central,69.0,1.03446,71.378,-31.33,50.4,14.15,,2669,,,0,0,1,PQ,0.0,0,0.0,1,18
245,160160,27.6818,-97.3999,4,CORPUS_CHRISTI_25,CORPUS_CHRISTI_25_1,South,138.0,1.02581,141.561,22.05,50.3,10.3,,2373,,,0,0,1,PQ,0.0,0,0.0,1,17
246,140088,30.266,-97.7501,6,AUSTIN_24,AUSTIN_24_1,South_Central,69.0,1.00522,69.36,-10.37,50.3,16.4,,1654,,,0,0,1,PQ,0.0,0,0.0,1,15
247,130083,32.7831,-96.6364,5,MESQUITE_3,MESQUITE_3_2,North_Central,69.0,1.02824,70.94800000000001,-29.6,50.3,9.7,,1346,,,0,0,1,PQ,0.0,0,0.0,1,14
248,110773,29.6956,-95.37700000000001,7,HOUSTON_25,HOUSTON_25_2,Coast,69.0,1.00502,69.346,-26.83,50.2,12.94,,563,,,0,0,1,PQ,0.0,0,0.0,1,12
249,270155,29.8806,-97.9498,6,SAN_MARCOS_2,SAN_MARCOS_2_3,South_Central,69.0,1.01104,69.762,-3.29,50.1,13.4,,4859,,,0,0,1,PQ,0.0,0,0.0,2,28
250,110424,29.7963,-95.2648,7,GALENA_PARK_4,GALENA_PARK_4_1,Coast,69.0,1.00911,69.62899999999999,-28.68,50.0,7.86,,286,,,0,0,1,PQ,0.0,0,0.0,1,12
251,200004,26.156,-97.9897,4,WESLACO_3,WESLACO_3_2,South,138.0,1.04219,143.822,29.11,49.8,10.3,,3140,,,0,0,1,PQ,0.0,0,0.0,2,21
252,230240,30.5612,-97.0711,6,ROCKDALE_6,ROCKDALE_6_1,South_Central,138.0,1.03039,142.194,-3.65,49.78,36.9,,3976,,,0,0,1,PQ,0.0,0,0.0,2,24
253,150455,34.0035,-98.5535,2,SHEPPARD_AFB_5,SHEPPARD_AFB_5_1,North,138.0,1.03799,143.24200000000002,9.05,49.7,6.4,,2189,,,0,0,1,PQ,0.0,0,0.0,1,16
254,111050,29.9811,-95.3672,7,SPRING_23,SPRING_23_1,Coast,69.0,0.99319,68.53,-27.84,49.5,13.71,,745,,,0,0,1,PQ,0.0,0,0.0,1,12
255,260170,32.6923,-97.137,5,ARLINGTON_14,ARLINGTON_14_2,North_Central,69.0,1.0218,70.50399999999999,-25.06,49.3,7.2,,4687,,,0,0,1,PQ,0.0,0,0.0,2,27
256,150351,33.9347,-98.5259,2,SHEPPARD_AFB_2,SHEPPARD_AFB_2_1,North,138.0,1.02605,141.595,6.05,49.3,17.0,,2111,,,0,0,1,PQ,0.0,0,0.0,1,16
257,170297,32.9213,-96.6889,5,GARLAND_13,GARLAND_13_2,North_Central,69.0,1.01549,70.069,-29.71,49.2,7.8,,2671,,,0,0,1,PQ,0.0,0,0.0,1,18
258,170295,32.9213,-96.6889,5,GARLAND_12,GARLAND_12_1,North_Central,69.0,1.01462,70.009,-29.76,49.2,16.6,,2670,,,0,0,1,PQ,0.0,0,0.0,1,18
259,130055,32.7421,-96.9146,5,DUNCANVILLE_2,DUNCANVILLE_2_1,North_Central,69.0,0.99272,68.498,-29.45,49.1,22.4,,1324,,,0,0,1,PQ,0.0,0,0.0,1,14
260,170482,33.7668,-96.5578,2,DENISON_7,DENISON_7_1,North,138.0,1.03436,142.74200000000002,-21.15,49.1,13.25,,2830,,,0,0,1,PQ,0.0,0,0.0,1,18
261,170191,33.0145,-96.6484,5,SACHSE_6,SACHSE_6_2,North_Central,69.0,1.0307600000000001,71.123,-30.1,49.0,15.58,,2594,,,0,0,1,PQ,0.0,0,0.0,1,18
262,110411,29.7542,-95.2127,7,GALENA_PARK_3,GALENA_PARK_3_2,Coast,69.0,1.00389,69.268,-27.98,49.0,13.9,,279,,,0,0,1,PQ,0.0,0,0.0,1,12
263,130294,32.783,-96.7791,5,DALLAS_41,DALLAS_41_2,North_Central,69.0,1.04138,71.855,-28.75,49.0,15.3,,1519,,,0,0,1,PQ,0.0,0,0.0,1,14
264,110780,29.7379,-95.2975,7,GALENA_PARK_9,GALENA_PARK_9_1,Coast,69.0,1.0044600000000001,69.308,-28.3,49.0,11.3,,568,,,0,0,1,PQ,0.0,0,0.0,1,12
265,170279,32.9059,-96.7528,5,RICHARDSON_7,RICHARDSON_7_1,North_Central,69.0,0.96995,66.926,-28.73,48.9,12.18,,2658,,,0,0,1,PQ,0.0,0,0.0,1,18
266,130139,32.9575,-96.912,5,CARROLLTON_3,CARROLLTON_3_2,North_Central,69.0,1.0007,69.048,-33.57,48.8,19.55,,1387,,,0,0,1,PQ,0.0,0,0.0,1,14
267,150360,33.8962,-98.5336,2,WICHITA_FALLS_8,WICHITA_FALLS_8_1,North,138.0,1.02962,142.088,6.55,48.8,12.3,,2120,,,0,0,1,PQ,0.0,0,0.0,1,16
268,110705,29.8578,-95.3733,7,HOUSTON_14,HOUSTON_14_1,Coast,69.0,0.9967299999999999,68.774,-28.37,48.8,14.1,,515,,,0,0,1,PQ,0.0,0,0.0,1,12
269,170087,33.0023,-96.7995,5,ADDISON_9,ADDISON_9_2,North_Central,69.0,1.0105899999999999,69.73,-32.55,48.8,11.3,,2517,,,0,0,1,PQ,0.0,0,0.0,1,18
